POST_CODE,POST_NAME,x,y
58865,Nová Øíše,15.56370760,49.14245799
58866,Rozseè u Tøešti,15.62273664,49.15630883
58867,Stará Øíše,15.58983858,49.18048614
58901,Tøeš,15.48656971,49.28936834
59101,Žïár nad Sázavou 1,15.96531428,49.56581830
59102,Žïár nad Sázavou 2,15.93600754,49.62240968
59201,Herálec pod Žákovou horou,15.98591409,49.68103966
59202,Svratka,16.04855815,49.68992193
59203,Snìžné,16.12168467,49.64702596
59204,Fryšava pod Žákovou horou,16.03370028,49.63344420
59211,Velká Losenice,15.83584214,49.59138031
59212,Nížkov,15.83082791,49.52693790
59213,Bohdalov,15.87211213,49.47862659
59214,Nové Veselí,15.89570469,49.49740714
59231,Nové Mìsto na Moravì,16.07952147,49.56846298
59232,Jámy,15.99853906,49.53350761
59233,Radešínská Svratka,16.07281583,49.51165414
59241,Daleèín,16.24799696,49.59118040
59242,Jimramov,16.20846965,49.63038540
59244,Vìcov,16.16842957,49.61935861
59245,Lísek u Bystøice n.Pern.,16.18468537,49.57810283
59251,Dolní Rožínka,16.20606201,49.47909654
59252,Rožná nad Pernštejnem,16.23254244,49.48374574
59253,Strážek,16.18393391,49.42553541
59254,Moravec,16.14645420,49.44274757
59255,Bobrová,16.10719254,49.47802607
59256,Zvole nad Pernštejnem,16.17299660,49.49703597
59257,Rozsochy,16.19437924,49.52842499
59261,Doubravník,16.32339683,49.41153297
59262,Nedvìdice,16.32821086,49.45971106
59263,Štìpánov nad Svratkou,16.34430314,49.50545882
59264,Prosetín u Bystøice n.P.,16.39781036,49.52176074
59265,Roveèné,16.32726636,49.58818491
59266,Vír,16.32144335,49.55881279
59301,Bystøice nad Pernštejnem,16.26527530,49.53361389
59401,Velké Meziøíèí,16.01410370,49.34960082
59441,Uhøínov,15.93093649,49.34832360
59442,Mìøín,15.88879841,49.39827826
59444,Radostín nad Oslavou,15.94835928,49.44924582
59445,Ostrov nad Oslavou,15.98696201,49.48725403
59451,Køižanov,16.16348619,49.38491493
59452,Oøechov u Vel.Meziøíèí,16.13334023,49.35150540
59453,Osová Bítýška,16.19894695,49.33419249
59454,Køoví,16.25803823,49.30951235
59455,Dolní Louèky,16.31900585,49.35733328
59456,Žïárec,16.26847909,49.38196968
59457,Vidonín,16.22164414,49.37839508
59458,Heømanov u Velké Bíteše,16.17945626,49.38161962
59461,Bory,16.01614212,49.42777171
59501,Velká Bíteš,16.20938646,49.28103155
60200,Brno 2,16.60444313,49.19821479
60300,Brno 3,16.57336576,49.18951943
61200,Brno 12,16.59843625,49.22998399
61300,Brno 13,16.62084284,49.21278253
61400,Brno 14,16.64776480,49.22682734
61500,Brno 15,16.64195237,49.20139941
61600,Brno 16,16.57526266,49.21466710
61700,Brno 17,16.62554385,49.17374934
61800,Brno 18,16.64519044,49.17833433
61900,Brno 19,16.61236725,49.15433654
62000,Brno 20,16.67159736,49.14947374
62100,Brno 21,16.58739138,49.26114701
62300,Brno 23,16.54211450,49.19298477
62400,Brno 24,16.54839181,49.23308212
62500,Brno 25,16.57013097,49.16657313
62700,Brno 27,16.67826099,49.17781122
62800,Brno 28,16.69430221,49.20999403
63400,Brno 34,16.55597602,49.18000589
63500,Brno 35,16.48020290,49.23671274
63600,Brno 36,16.65795949,49.19263209
63700,Brno 37,16.54935618,49.20814114
63800,Brno 38,16.62516098,49.22942920
63900,Brno 39,16.59430928,49.17778773
64100,Brno 41,16.50386912,49.20567764
64200,Brno 42,16.52446477,49.18062488
64300,Brno 43,16.65517845,49.12624523
64400,Brno 44,16.62667416,49.26378775
66401,Bílovice nad Svitavou,16.68091602,49.26588231
66402,Ochoz u Brna,16.74577149,49.25835759
66403,Podolí u Brna,16.72777908,49.19066052
66404,Mokrá,16.77266909,49.24644438
66405,Tvarožná,16.76713836,49.19344169
66406,Vinièné Šumice,16.82872384,49.20294865
66407,Pozoøice,16.80419854,49.21885619
66408,Blažovice,16.78810031,49.16217872
66411,Zbýšov u Brna,16.35465673,49.15365868
66412,Oslavany,16.29871392,49.13086324
66417,Tetèice,16.42095132,49.15547754
66423,Èebín,16.48098898,49.31007592
66424,Drásov,16.47682927,49.34202392
66431,Lelekovice,16.57624642,49.29250829
66432,Vranov u Brna,16.62102991,49.30476235
66434,Kuøim,16.52375383,49.28593450
66441,Troubsko,16.46818037,49.17607083
66442,Modøice,16.61138188,49.12568722
66443,Želešice,16.56932139,49.11420599
66444,Oøechov u Brna,16.51853944,49.11049059
66446,Prštice u Brna,16.46855103,49.11902718
66447,Støelice u Brna,16.49686176,49.15004603
66448,Moravany u Brna,16.56309072,49.14380971
66449,Ostopovice,16.54504709,49.15761111
66451,Šlapanice u Brna,16.73540176,49.15733536
66452,Sokolnice,16.71375922,49.11893426
66453,Újezd u Brna,16.75423741,49.09152289
66454,Tìšany,16.77641826,49.05246551
66455,Moutnice,16.72169302,49.04897647
66456,Bluèina,16.65784283,49.05176416
66457,Mìnín,16.69168819,49.08041494
66458,Prace,16.76624426,49.13732381
66459,Telnice u Brna,16.70600820,49.10108268
66461,Rajhrad,16.62329055,49.08916994
66462,Hrušovany u Brna,16.57698276,49.03743823
66463,Žabèice,16.60266844,49.00232634
66464,Dolní Kounice,16.46249118,49.06323400
66465,Malešovice,16.49000448,49.02577126
66466,Nìmèièky u Židlochovic,16.52670756,49.03708275
66467,Syrovice,16.54464887,49.07295453
66471,Veverská Bítýška,16.39947322,49.27828352
66475,Deblín,16.33435883,49.32010680
66481,Ostrovaèice,16.41464214,49.22128687
66482,Øíèany u Brna,16.38070813,49.21607710
66483,Domašov u Brna,16.32986749,49.25427123
66484,Zastávka u Brna,16.30040543,49.20252408
66491,Ivanèice,16.37370085,49.10172452
66501,Rosice u Brna,16.39132588,49.18839393
66601,Tišnov 1,16.40191457,49.34220816
66602,Pøedklášteøí,16.39539463,49.36091367
66603,Tišnov 3,16.48079700,49.33254203
66701,Židlochovice,16.61038551,49.04727711
66902,Znojmo 2,16.02247883,48.83615912
66904,Znojmo 4,16.02984440,48.88863574
67101,Citonice,15.97588322,48.88438227
67102,Šumná,15.84393469,48.92349279
67103,Vranov nad Dyjí,15.81293792,48.89179669
67106,Šafov,15.73242967,48.89262391
67107,Uherèice u Znojma,15.63838409,48.92630292
67110,Bítov,15.72182562,48.93493493
67122,Šatov,16.02573502,48.78483575
67124,Vrbovec,16.11061260,48.79524417
67125,Hodonice,16.16157232,48.83858345
67126,Dyjákovice,16.31440574,48.76032829
67127,Hrádek u Znojma,16.27214278,48.78085069
67128,Jaroslavice,16.23045537,48.78618404
67129,Strachotice,16.16843373,48.78705689
67131,Únanov,16.06167887,48.90410228
67132,Plaveè u Znojma,16.07295621,48.92910964
67133,Mikulovice u Znojma,16.10123514,48.95960383
67134,Horní Dunajovice,16.14943153,48.93137486
67138,Višòové u Znojma,16.14779462,48.98139403
67139,Bìhaøovice,16.07305193,49.00653243
67140,Tavíkovice,16.10065047,49.01151108
67142,Vémyslice,16.24084009,49.01579228
67151,Kravsko,15.96687328,48.92238547
67152,Hluboké Mašùvky,16.02311167,48.93714887
67153,Jevišovice,16.00431721,48.98769454
67154,Hostim,15.90076964,48.99423559
67155,Blížkovice,15.82718050,48.98962019
67156,Grešlové Mýto,15.91283033,48.96669497
67161,Prosimìøice,16.18441025,48.89418146
67162,Oleksovice,16.25550394,48.90713333
67163,Lechovice,16.21798100,48.86689502
67164,Božice,16.28411116,48.84139327
67165,Bøežany u Znojma,16.31090889,48.87033832
67167,Hrušovany nad Jevišovkou,16.40331951,48.82838934
67168,Hrabìtice,16.38275072,48.79758699
67169,Hevlín,16.37513275,48.75824027
67171,Hostìradice,16.23086611,48.96801785
67172,Miroslav,16.33248309,48.94817241
67173,Tulešice,16.19557904,49.05066831
67175,Lodìnice u Mor.Krumlova,16.41692159,49.01698079
67176,Olbramovice u M.Krumlova,16.38222123,48.98586193
67177,Branišovice,16.43406289,48.96259975
67178,Jiøice u Miroslavi,16.40779803,48.90594401
67181,Znojmo 5,16.07110373,48.82752961
67182,Dobšice,16.09420776,48.85397323
67201,Moravský Krumlov,16.29884132,49.03917178
67401,Tøebíè 1,15.88679661,49.21846697
67501,Vladislav,15.97874661,49.20909270
67502,Konìšín,16.05846713,49.19997698
67503,Budišov u Tøebíèe,16.01475542,49.26292975
67504,Hodov,15.98357549,49.29453083
67505,Rudíkov,15.93754449,49.30796018
67506,Benetice,15.86647390,49.30146975
67507,Èechtín,15.82143095,49.30681773
67508,Kouty u Tøebíèe,15.79610273,49.31043891
67521,Okøíšky,15.75731046,49.25281950
67522,Staøeè,15.80013924,49.17803933
67523,Kojetice na Moravì,15.81882543,49.15259362
67524,Èáslavice,15.75781116,49.15452776
67525,Rokytnice nad Rokytnou,15.77237122,49.18153139
67526,Želetava,15.67440585,49.12893470
67527,Pøedín,15.68655085,49.20553594
67528,Opatov na Moravì,15.65586084,49.22554094
67529,Knìžice u Tøebíèe,15.68148952,49.26388666
67531,Jemnice,15.57156962,49.02581407
67532,Tøebelovice,15.65014939,49.00205669
67533,Dešov,15.71376366,48.97746771
67534,Police u Jemnice,15.62324369,48.96423787
67541,Nové Syrovice,15.76231803,49.01379447
67542,Budkov,15.66190283,49.05571453
67543,Domamil,15.68852412,49.08502582
67544,Lesonice,15.74240602,49.10438921
67545,Šebkovice,15.81023988,49.12300137
67551,Jaromìøice nad Rokytnou,15.89157556,49.08960680
67552,Lipník u Hrotovic,15.97091982,49.15639790
67553,Valeè u Hrotovic,16.03023277,49.14657151
67554,Dalešice,16.08681545,49.12948174
67555,Hrotovice,16.05297322,49.10926518
67556,Dukovany,16.16997669,49.08901816
67557,Rouchovany,16.08395736,49.06073120
67558,Biskupice u Hrotovic,16.01065479,49.04380962
67559,Radkovice u Hrotovic,15.97969313,49.07127999
67560,Mysliboøice,15.97097284,49.10932244
67571,Námìš nad Oslavou,16.14417935,49.22581832
67573,Rapotice,16.22321725,49.19567837
67574,Bøezník,16.19010743,49.17153237
67575,Mohelno,16.19198734,49.13072284
67576,Hartvíkovice,16.09748567,49.17659749
67577,Kramolín-vodní dílo,16.12421878,49.13745364
67578,Èikov,16.13098171,49.26465497
67579,Tasov,16.10172139,49.28744005
67602,Moravské Budìjovice 2,15.81965869,49.04867703
67801,Blansko 1,16.65527855,49.36173368
67901,Skalice nad Svitavou,16.60532730,49.47037840
67902,Rájec-Jestøebí,16.66379820,49.41379937
67903,Olomuèany,16.66947257,49.32643580
67904,Adamov 1,16.66696130,49.29998296
67905,Køtiny,16.75506965,49.30234734
67906,Jedovnice,16.78033445,49.35580778
67907,Kotvrdovice,16.78711260,49.36197165
67911,Doubravice nad Svitavou,16.63916004,49.44053308
67913,Sloup v Moravském Krasu,16.75100563,49.41781784
67914,Ostrov u Macochy,16.75028630,49.38750960
67915,Lipovec u Blanska,16.80264960,49.38974506
67921,Èerná Hora,16.56167229,49.40861776
67922,Lipùvka,16.57045284,49.34608554
67923,Lomnice u Tišnova,16.43136486,49.42175010
67924,Unín u Tišnova,16.49713542,49.38348314
67931,Sebranice u Boskovic,16.57432514,49.49644548
67932,Svitávka,16.60654116,49.50921153
67933,Vísky u Letovic,16.62408666,49.53811109
67934,Knínice u Boskovic,16.69436295,49.53681444
67935,Šebetov,16.72350763,49.55307512
67936,Vanovice,16.67110885,49.56924914
67937,Borotín u Boskovic,16.67924340,49.58516903
67938,Cetkovice,16.72206672,49.58236698
67939,Úsobrno,16.77496113,49.58882075
67951,Nìmèice u Boskovic,16.70420590,49.44682080
67952,Žïárná,16.77402295,49.46433781
67953,Benešov u Boskovic,16.78094100,49.51743848
67961,Letovice,16.58577052,49.57039432
67962,Køetín,16.49705023,49.56377247
67963,Velké Opatovice,16.67503172,49.60429582
67971,Lysice,16.49662842,49.45670006
67972,Kunštát na Moravì,16.51787626,49.50727271
67973,Rozseè nad Kunštátem,16.46019887,49.51986017
67974,Olešnice na Moravì,16.42992363,49.55227490
67975,Èernovice u Boskovic,16.40742642,49.48494560
67976,Drnovice u Lysic,16.53743410,49.47103894
68001,Boskovice,16.70145314,49.49501805
68201,Vyškov 1,17.00198012,49.27386069
68301,Rousínov u Vyškova,16.88303016,49.21613141
68303,Luleè,16.92301889,49.25455649
68304,Drnovice,16.87808358,49.31593787
68305,Raèice-Pístovice,16.87566106,49.28053950
68321,Pustimìø,17.03734462,49.32811194
68323,Ivanovice na Hané,17.11772916,49.28575294
68333,Nesovice,17.11752190,49.14749876
68335,Letonice u Vyškova,16.96760029,49.18011798
68341,Bohdalice,17.06791778,49.20297145
68351,Holubice,16.81959392,49.17159450
68352,Køenovice u Slavkova,16.81330432,49.12661056
68354,Otnice,16.83547453,49.07308627
68401,Slavkov u Brna,16.90322005,49.12065101
68501,Buèovice,17.00214958,49.14050003
68601,Uherské Hradištì 1,17.37754777,49.09170010
68603,Staré Mìsto u Uher.Hrad.3,17.43710659,49.08155822
68604,Kunovice,17.49143487,49.03546988
68605,Uherské Hradištì 5,17.49188805,49.06443029
68606,Uherské Hradištì 6,17.45118397,49.06469804
68703,Babice u Uher.Hradištì,17.46317721,49.12601535
68704,Traplice,17.40478853,49.15679200
68705,Jalubí,17.42116804,49.11556414
68706,Velehrad,17.35359088,49.13903842
68707,Tupesy,17.37386362,49.09093108
68708,Buchlovice,17.31139538,49.09822921
68709,Boršice u Buchlovic,17.33219563,49.05819295
68710,Zlechov,17.38692387,49.07331099
68711,Topolná,17.53889991,49.12662491
68712,Bílovice u Uher.Hradištì,17.57675550,49.10021694
68713,Bøezolupy,17.58903145,49.12866924
68722,Ostrožská Nová Ves,17.43673935,49.00912307
68723,Ostrožská Lhota,17.48006761,48.97087095
68724,Uherský Ostroh,17.40801134,48.98299953
68725,Hluk,17.52774193,48.98301856
68731,Šumice,17.72246471,49.02628029
68732,Nezdenice,17.74766174,49.03063736
68733,Hradèovice,17.58288848,49.04781291
68734,Uherský Brod 3,17.68713135,49.04182033
68737,Polešovice,17.32678747,49.02766434
68738,Nedakonice,17.37893018,49.03308477
68741,Medlovice,17.27347036,49.04425806
68742,Osvìtimany,17.24351643,49.06982431
68751,Nivnice,17.65020043,48.97320780
68752,Korytná,17.67860917,48.93160031
68753,Suchá Loz,17.70782445,48.95402849
68754,Bánov u Uherského Brodu,17.72628262,48.97986789
68755,Bystøice pod Lopeníkem,17.76997545,48.96850176
68756,Prakšice,17.64438523,49.06990655
68761,Vlènov,17.57996919,48.99756044
68762,Dolní Nìmèí,17.58084961,48.96716301
68763,Boršice u Blatnice,17.57079485,48.93036996
68764,Horní Nìmèí,17.62447004,48.92477802
68765,Strání,17.69370595,48.90390104
68766,Kvìtná,17.68115101,48.87648489
68767,Bøezová u Uherského Brodu,17.76425161,48.92692786
68771,Bojkovice,17.82516565,49.02157743
68774,Starý Hrozenkov,17.85793120,48.95584483
68801,Uherský Brod 1,17.64501416,49.02209798
69002,Bøeclav 2,16.90461333,48.73337961
69003,Bøeclav 3,16.89437433,48.78081364
69006,Bøeclav 6,16.83416882,48.77319171
69101,Moravský Žižkov,16.92990877,48.82299476
69102,Velké Bílovice,16.89331745,48.85556189
69103,Rakvice,16.81715052,48.85958552
69104,Pøítluky,16.77216386,48.84736954
69105,Zajeèí,16.76295504,48.87615274
69106,Velké Pavlovice,16.82794322,48.89797230
69107,Nìmèièky u Bøeclavi,16.83110314,48.93266518
69108,Boøetice u Hustopeèí,16.85955468,48.91267833
69109,Vrbice u Bøeclavì,16.89817566,48.89881972
69110,Kobylí na Moravì,16.89852787,48.93818504
69111,Brumovice na Moravì,16.89166739,48.96364761
69112,Boleradice,16.81361577,48.96566680
69121,Sedlec u Mikulova,16.70908106,48.78565757
69122,Pasohlávky,16.56254289,48.90311184
69123,Pohoøelice,16.53629470,48.96457167
69124,Pøibice,16.57165386,48.97153212
69125,Vranovice,16.60515229,48.97052760
69126,Pouzdøany,16.62644589,48.93226386
69127,Popice,16.67489990,48.92890458
69129,Dolní Vìstonice,16.64015318,48.89204697
69130,Vlasatice,16.48545079,48.93383336
69141,Bøeclav 4,16.85249466,48.73405697
69142,Valtice,16.76130312,48.74325311
69143,Hlohovec u Bøeclavì,16.76235547,48.77188863
69144,Lednice na Moravì,16.79871428,48.80258519
69145,Podivín,16.85299599,48.82694168
69146,Bøeclav 5,16.89422450,48.79963879
69151,Lanžhot,16.95560880,48.68912759
69152,Kostice u Bøeclavì,16.94738653,48.75104179
69153,Tvrdonice,16.99085721,48.75653919
69154,Týnec u Bøeclavì,17.01998213,48.77493667
69155,Moravská Nová Ves,17.03118455,48.79938281
69156,Hrušky,16.95997818,48.79881607
69162,Uherèice u Hustopeèí,16.65754327,48.95946136
69163,Velké Nìmèice,16.68858356,48.98936876
69164,Nosislav,16.65312466,49.01574052
69165,Køepice u Hustopeèí,16.72131895,49.01344861
69167,Šakvice,16.72394488,48.89236211
69171,Diváky,16.78400097,48.98738372
69172,Klobouky u Brna,16.85721802,48.99466302
69173,Krumvíø,16.91689931,48.98506291
69174,Velké Hostìrádky,16.87595127,49.04146069
69175,Borkovany,16.82399067,49.03016771
69176,Šitboøice,16.77522525,49.01467956
69181,Bøezí u Mikulova,16.56130545,48.82066236
69182,Novosedly na Moravì,16.50453699,48.82571815
69183,Drnholec,16.47094108,48.86341214
69185,Dolní Dunajovice,16.57477745,48.85791684
69186,Perná,16.61737527,48.85307236
69188,Milovice u Mikulova,16.70307985,48.85402318
69189,Bulhary,16.74018721,48.82103935
69201,Mikulov na Moravì,16.64703757,48.84658528
69301,Hustopeèe u Brna,16.74936017,48.94564782
69501,Hodonín 1,17.11426062,48.87145958
69601,Rohatec,17.19778210,48.88733561
69602,Ratíškovice,17.16268721,48.91973557
69603,Dubòany,17.09097131,48.92706992
69604,Svatoboøice,17.08861398,48.97689279
69605,Milotice u Kyjova,17.13107096,48.95518657
69606,Vacenovice,17.18015497,48.94127377
69611,Mutìnice,17.01119167,48.90615705
69612,Hovorany,17.01166219,48.94746838
69613,Šardice,17.02599502,48.96848202
69614,Èejè,16.95806793,48.94845017
69615,Èejkovice,16.93600108,48.89451844
69616,Starý Poddvorov,16.97804531,48.86896893
69617,Dolní Bojanovice,17.02994274,48.86695505
69618,Lužice u Hodonína,17.06766037,48.83981172
69619,Mikulèice,17.05963881,48.81609969
69621,Prušánky,16.98399667,48.83947633
69631,Bukovany u Hodonína,17.08498460,49.04407460
69632,Ždánice,17.02851294,49.08384296
69633,Archlebov,17.00189064,49.04725280
69634,Žarošice,16.96192687,49.05146629
69635,Damboøice,16.92223811,49.03781082
69636,Násedlovice,16.95850707,48.99960814
69637,Želetice u Kyjova,16.99743913,49.00095903
69638,Strážovice,17.04395183,48.99974776
69639,Lovèice u Kyjova,17.06059958,49.07197002
69641,Vlkoš u Kyjova,17.15769554,48.98917045
69642,Vracov,17.22103694,48.95204742
69647,Žeravice,17.24038314,49.02148764
69648,Ježov,17.21070422,49.02532794
69649,Žádovice,17.19565621,49.00583223
69650,Moravany u Kyjova,17.18302724,49.05491816
69651,Kostelec u Kyjova,17.15402047,49.04710268
69655,Kyjov 3,17.11892994,49.05793953
69661,Vnorovy,17.34453603,48.92162577
69662,Strážnice,17.33367997,48.88249912
69663,Hroznová Lhota,17.41825618,48.89988277
69664,Knìždub,17.39840226,48.87728479
69665,Petrov u Hodonína,17.27415929,48.88008671
69666,Sudomìøice nad Moravou,17.25054882,48.87178323
69667,Radìjov u Hodonína,17.36304717,48.83956266
69671,Blatnice p.Sv.Antonínkem,17.52018558,48.93017768
69672,Lipov,17.46221233,48.91128997
69673,Hrubá Vrbka,17.47153332,48.85691205
69674,Velká nad Velièkou,17.55671923,48.86687166
69676,Louka nad Velièkou,17.49116910,48.91984002
69681,Bzenec,17.27398123,48.95659245
69683,Domanín,17.29300095,49.00436032
69684,Tìmice u Hodonína,17.26342284,49.01100858
69685,Moravský Písek,17.32480460,48.98150804
69701,Kyjov 1,17.12163472,49.02781836
69801,Veselí nad Moravou,17.38442272,48.94975833
70030,Ostrava 30,18.24055343,49.79067010
70200,Ostrava 2,18.27039527,49.84465570
70300,Ostrava 3,18.26810299,49.81073373
70800,Ostrava 8,18.16374962,49.82915775
70900,Ostrava 9,18.23931455,49.83032102
71000,Ostrava 10,18.31475507,49.83277714
71100,Ostrava 11,18.29988384,49.87953949
71200,Ostrava 12,18.30037327,49.85384818
71300,Ostrava 13,18.33142812,49.86352345
71500,Ostrava 15,18.35013526,49.83813083
71600,Ostrava 16,18.34445967,49.81623420
71700,Ostrava 17,18.34156304,49.79083731
71800,Ostrava 18,18.30376180,49.80997099
71900,Ostrava 19,18.30310875,49.79366382
72000,Ostrava 20,18.28265534,49.76651627
72100,Ostrava 21,18.19804306,49.80571502
72200,Ostrava 22,18.20225170,49.83292011
72300,Ostrava 23,18.18640123,49.85411822
72400,Ostrava 24,18.22573553,49.75807611
72525,Ostrava 25,18.16907928,49.78062929
72526,Ostrava 26,18.12761496,49.84596660
72527,Ostrava 27,18.14918747,49.85850307
72528,Ostrava 28,18.21701570,49.85098043
72529,Ostrava 29,18.25845160,49.87061642
73301,Karviná 1,18.54535210,49.84159037
73401,Karviná 4,18.57400819,49.85200838
73503,Karviná 3,18.54088405,49.83738888
73506,Karviná 6,18.49189079,49.83747358
73511,Orlová 1,18.43665115,49.83545522
73514,Orlová 4,18.42295237,49.86646451
73531,Bohumín 3,18.38044941,49.91132529
73532,Rychvald,18.37571351,49.86277722
73533,Doubrava,18.47395032,49.86003057
73534,Stonava,18.52973846,49.81225600
73535,Horní Suchá,18.48300844,49.79853460
73541,Petøvald u Karviné,18.38959803,49.82726576
73542,Tìrlicko,18.50809011,49.74812646
73543,Albrechtice u Èes.Tìšína,18.53052456,49.78432367
73551,Bohumín 5,18.32582289,49.88920189
73552,Bohumín 4,18.37345729,49.88841751
73553,Dolní Lutynì,18.41898300,49.91283485
73561,Chotìbuz,18.58167003,49.77108322
73562,Èeský Tìšín 6,18.56737583,49.74769834
73564,Havíøov 4,18.44548983,49.80233500
73571,Dìtmarovice,18.46735535,49.88929474
73572,Petrovice u Karviné,18.54012962,49.89706137
73581,Bohumín 1,18.34994540,49.91611214
73601,Havíøov 1,18.43611332,49.77773050
73701,Èeský Tìšín 1,18.59318544,49.72783192
73801,Frýdek-Místek 1,18.34439265,49.68488769
73901,Baška,18.36306999,49.63827102
73904,Pražmo,18.52489162,49.56796488
73905,Morávka,18.51606873,49.60037087
73908,Frýdek-Místek 10,18.40904044,49.64810899
73911,Frýdlant nad Ostravicí,18.38400906,49.58799497
73912,Èeladná,18.32267088,49.50992280
73914,Ostravice,18.39706321,49.53571443
73915,Staré Hamry,18.44801475,49.46563833
73921,Paskov,18.28324031,49.72799224
73923,Stará Ves nad Ondøejnicí,18.18732385,49.72466009
73924,Krmelín,18.24317385,49.73237641
73932,Vratimov 1,18.32787614,49.75414448
73934,Šenov u Ostravy,18.38069443,49.77840233
73936,Sedlištì,18.38839372,49.72253536
73937,Horní Bludovice,18.43575501,49.74513819
73938,Dolní Domaslavice,18.48288516,49.71769711
73941,Palkovice,18.29169225,49.62933614
73942,Frýdek-Místek 8,18.27858092,49.65635200
73943,Staøíè,18.27619960,49.68851405
73944,Brušperk,18.22848672,49.70307013
73945,Fryèovice,18.22431053,49.66886470
73946,Hukvaldy,18.22289989,49.63081592
73947,Kozlovice,18.27346289,49.58955294
73949,Metylovice,18.32934889,49.60755738
73951,Dobrá,18.45458963,49.67199216
73953,Hnojník,18.52625518,49.67027423
73955,Smilovice u Tøince,18.58351327,49.63899855
73959,Støítež u Èeského Tìšína,18.57144829,49.69265995
73961,Tøinec 1,18.64293982,49.66048938
73981,Milíkov u Jablunkova,18.67759149,49.58447112
73982,Dolní Lomná,18.70211861,49.54448429
73984,Písek u Jablunkova,18.81040712,49.55068897
73991,Jablunkov,18.68508671,49.54135610
73992,Návsí,18.75794992,49.59169689
73994,Vendrynì,18.70302874,49.64658806
73995,Bystøice nad Olší,18.76544663,49.63871359
73998,Mosty u Jablunkova,18.75644010,49.52352042
74101,Nový Jièín 1,17.96562722,49.57727775
74201,Suchdol nad Odrou,17.92483935,49.65669725
74213,Studénka 3,18.05881215,49.70587948
74221,Kopøivnice 1,18.15421780,49.60501005
74231,Starý Jièín 1,17.95507579,49.57861416
74233,Jeseník nad Odrou,17.90513544,49.61152784
74235,Odry,17.81554340,49.67443786
74236,Jakubèovice nad Odrou,17.79451529,49.68373218
74237,Spálov,17.72240842,49.70496466
74242,Šenov u Nového Jièína,17.98908610,49.61274655
74243,Pustìjov,18.01390870,49.69377572
74245,Fulnek 1,17.90225307,49.72690834
74247,Hladké Životice,17.97092808,49.67735742
74251,Mošnov,18.12404342,49.68653175
74253,Kunín,17.99096167,49.64069616
74254,Bartošovice na Moravì,18.04877927,49.66708073
74255,Albrechtièky,18.10436049,49.70286657
74256,Sedlnice,18.09123077,49.65643182
74257,Nový Jièín 6,18.07059548,49.62786436
74258,Pøíbor,18.15506444,49.65387570
74260,Petøvald u Nového Jièína,18.14945298,49.70969540
74265,Rybí,18.07212741,49.59480592
74266,Štramberk,18.11070627,49.58686030
74267,Ženklava,18.10965684,49.56330112
74271,Hodslavice,18.02940374,49.53438830
74272,Moøkov,18.06646169,49.54268628
74273,Veøovice,18.12438854,49.53210249
74274,Tichá,18.21642988,49.57420979
74275,Lichnov u Nového Jièína,18.16562849,49.56536646
74281,Bravantice,18.08495431,49.76011424
74282,Jistebník,18.13622269,49.74849501
74283,Klimkovice,18.10313210,49.79430937
74285,Vøesina u Bílovce,18.11796721,49.81860090
74291,Velké Albrechtice,18.05023794,49.74567794
74292,Bílovec 5,18.04927988,49.77789693
74293,Slatina u Bílovce,17.97705927,49.79403027
74294,Tísek,18.02617341,49.79066288
74301,Bílovec 1,17.99388757,49.76619038
74401,Frenštát pod Radhoštìm,18.21746216,49.52283455
74601,Opava 1,17.83921863,49.94818836
74705,Opava 5,17.92298999,49.95519301
74706,Opava 6,17.93664571,49.89472446
74707,Opava 7,17.87547470,49.96039465
74711,Kozmice u Hluèína,18.15794013,49.91410860
74714,Ludgeøovice,18.23691632,49.89421715
74715,Šilheøovice,18.27665570,49.91261833
74716,Ha u Hluèína,18.24857201,49.95216575
74717,Darkovice,18.21555011,49.93632068
74718,Píš,18.18833693,49.97827296
74719,Bohuslavice u Hluèína,18.13134299,49.94494861
74720,Vøesina u Hluèína,18.19052093,49.94796192
74721,Kravaøe u Hluèína,18.02425512,49.93456621
74722,Dolní Benešov,18.10172685,49.91868441
74723,Bolatice,18.10940694,49.95714736
74724,Chuchelná,18.10807176,49.99124700
74725,Sudice,18.05366102,50.03395774
74727,Kobeøice,18.05390489,49.98477665
74728,Štìpánkovice,18.02432019,49.96641495
74731,Velké Hoštice,17.97402865,49.94481629
74733,Oldøišov,17.96012244,49.98502959
74735,Hnìvošice,18.00488158,50.00414912
74741,Hradec nad Moravicí,17.87503833,49.85510366
74743,Vìtøkovice u Vítkova,17.82022222,49.78449743
74744,Bøezová u Vítkova,17.86611917,49.79452852
74745,Skøipov u Opavy,17.92592942,49.80519878
74747,Vítkov 3,17.72861924,49.74236137
74751,Stìboøice,17.79919672,49.93297821
74752,Hlavnice,17.71992441,49.92628487
74753,Jakartovice,17.67070930,49.91351953
74754,Mladecko,17.71259079,49.90534247
74755,Litultovice,17.67994498,49.88561562
74756,Dolní Životice,17.77583647,49.89510586
74757,Slavkov u Opavy,17.83398238,49.91591332
74761,Raduò,17.93899583,49.87829092
74762,Mokré Lazce,18.01810287,49.89436244
74763,Hrabynì 1,18.05640183,49.88435444
74764,Velká Polom,18.06038719,49.84836417
74766,Dolní Lhota,18.09401848,49.84311587
74767,Hrabynì 3,18.05167587,49.87186643
74768,Kyjovice,18.04472473,49.83493192
74769,Pustá Polom,17.98818041,49.84564487
74770,Opava 9,17.96440479,49.91020807
